num_tries,boost_used,attack_duration,score,character_type,hitpoints
606.0,0.0,33.0,3194.4084908,3,2101
80.0,1.0,43.0,3578.9473684,3,963
536.0,1.0,29.0,3451.212938,1,1339
204.0,0.0,26.0,2978.8918206,0,2557
822.0,1.0,25.0,3225.0562641,3,2677
281.0,1.0,41.0,3448.7568223,0,2230
144.0,0.0,16.0,3350.2155173,3,2121
401.0,1.0,22.0,4452.1000472,0,1043
178.0,1.0,40.0,4703.4220532,0,2230
136.0,1.0,40.0,4481.5573771,0,1587
135.0,0.0,49.0,2961.4583333,2,2622
110.0,0.0,31.0,3113.1541725,2,2622
67.0,0.0,20.0,3849.5145631,3,628
103.0,0.0,24.0,4835.2490421,3,643
92.0,0.0,49.0,2104.1257367,2,2058
426.0,0.0,26.0,3042.5385935,3,2677
40.0,0.0,45.0,6567.1641791,3,1837
172.0,0.0,24.0,3289.9563319,1,2081
171.0,0.0,14.0,3807.4596775,1,1339
249.0,0.0,19.0,2967.5608235,0,2557
232.0,1.0,30.0,3254.9875311,1,2298
169.0,0.0,33.0,2646.5730801,0,900
165.0,1.0,45.0,2874.8890861,2,2109
174.0,1.0,44.0,2256.2217195,0,2230
80.0,1.0,20.0,2372.8813559,0,2539
114.0,1.0,11.0,2792.8118393,2,2622
171.0,0.0,32.0,4066.9456067,0,2866
259.0,0.0,13.0,2712.9464286,0,2557
46.0,1.0,10.0,2858.9108911,0,2185
471.0,0.0,22.0,4280.155642,3,2677
147.0,1.0,41.0,2787.9518072,0,2406
243.0,1.0,28.0,3636.6758242,2,1401
198.0,0.0,15.0,2918.4210526,1,1370
100.0,0.0,22.0,3712.890625,0,2866
66.0,1.0,43.0,1716.8949772,1,1932
102.0,0.0,25.0,4213.0872483,3,1837
154.0,0.0,27.0,3035.5086372,1,1108
148.0,1.0,14.0,2901.5817223,1,1633
181.0,1.0,11.0,3371.4517437,3,643
328.0,0.0,19.0,3117.076326,3,1074
74.0,1.0,21.0,3035.9281437,0,900
176.0,1.0,48.0,3576.9230769,2,713
195.0,1.0,44.0,4305.3589484,0,1084
97.0,1.0,17.0,4153.9923954,0,2289
154.0,1.0,38.0,5542.6229509,1,2298
275.0,0.0,24.0,4785.9209258,3,567
852.0,0.0,31.0,4106.0325996,2,713
67.0,0.0,23.0,2091.7808219,3,1415
59.0,0.0,21.0,3302.1148036,2,1902
30.0,0.0,29.0,4091.8367347,2,1297
242.0,0.0,14.0,3033.7756333,0,2557
421.0,1.0,30.0,3474.9804535,3,2677
199.0,1.0,33.0,3348.5513608,0,2289
230.0,1.0,14.0,2707.6433121,0,900
172.0,1.0,32.0,3823.7442922,1,1633
88.0,1.0,41.0,2986.6220736,3,1818
42.0,0.0,15.0,3322.3140496,3,1926
484.0,1.0,28.0,3859.9081365,3,2677
101.0,1.0,28.0,5148.7455197,2,1297
93.0,1.0,17.0,4590.825688,1,1339
77.0,1.0,13.0,3426.7515924,1,697
25.0,0.0,46.0,3432.0,2,2109
130.0,0.0,32.0,4317.5074184,3,643
228.0,0.0,27.0,2586.6209262,0,2572
218.0,0.0,39.0,3516.2925416,1,1992
22.0,1.0,49.0,3226.6666667,0,931
89.0,0.0,19.0,3634.9892009,3,1926
75.0,1.0,32.0,4002.0161291,1,1992
98.0,0.0,48.0,3011.6086235,1,1202
137.0,1.0,44.0,4209.7428958,3,1415
76.0,1.0,10.0,2725.7525084,3,2121
616.0,0.0,39.0,4727.05723,3,2677
82.0,0.0,34.0,3809.8159509,2,2848
160.0,0.0,38.0,3099.5475113,3,2559
88.0,1.0,32.0,2911.3300493,3,1818
108.0,0.0,39.0,3505.1369863,2,1902
133.0,0.0,33.0,3503.3407572,1,2298
156.0,1.0,40.0,3633.0777656,2,2622
88.0,0.0,10.0,3654.676259,1,2091
75.0,0.0,35.0,3800.4291846,2,1428
58.0,0.0,32.0,5224.2990654,0,2289
1397.0,0.0,14.0,2625.5394272,0,2557
35.0,0.0,35.0,3150.8620689,0,2572
195.0,1.0,41.0,4306.0747664,0,2289
12.0,1.0,19.0,2876.5432099,3,2205
60.0,1.0,12.0,2826.4248705,0,2289
37.0,1.0,37.0,3567.3076923,1,788
457.0,0.0,37.0,3809.8727343,3,2677
166.0,0.0,25.0,3585.5039638,1,1339
65.0,0.0,18.0,3789.0818859,1,1992
252.0,0.0,10.0,4356.8904593,3,567
37.0,1.0,32.0,4739.5833333,2,713
55.0,0.0,25.0,3328.9183223,3,1415
145.0,1.0,27.0,3011.8623962,3,563
113.0,0.0,12.0,2715.5655095,0,2557
68.0,1.0,49.0,2918.200409,2,707
456.0,1.0,42.0,4758.4650113,1,1339
358.0,0.0,23.0,2396.2488836,3,1415
103.0,1.0,23.0,2853.2526475,3,2205
134.0,0.0,18.0,2319.7969543,3,2994
33.0,0.0,26.0,7224.8062015,2,713
25.0,1.0,21.0,3459.8540146,0,2289
600.0,0.0,41.0,3122.3915592,3,2677
247.0,1.0,27.0,2249.4419643,2,1419
88.0,1.0,18.0,2558.4045584,3,2101
103.0,1.0,29.0,3452.7972028,0,2557
115.0,0.0,28.0,3286.1035422,2,713
181.0,0.0,35.0,3635.2765321,3,2994
139.0,1.0,21.0,3148.0582524,2,707
190.0,0.0,15.0,3233.5437331,2,2109
93.0,0.0,31.0,5190.7090464,2,1428
304.0,0.0,21.0,3424.405563,2,1428
152.0,1.0,43.0,2854.9471662,3,2101
314.0,1.0,30.0,2600.619195,2,2109
125.0,0.0,30.0,3869.6275072,0,1084
152.0,0.0,39.0,3734.4940152,0,2557
126.0,1.0,39.0,3156.4792176,1,1992
59.0,0.0,46.0,3524.5901639,2,1297
133.0,1.0,32.0,2275.1677852,1,2713
7.0,1.0,37.0,4593.75,0,2557
239.0,1.0,41.0,2373.4463277,2,2915
208.0,1.0,42.0,2086.2068966,2,1459
132.0,0.0,25.0,4981.9548872,2,1475
61.0,0.0,44.0,3733.3333334,3,648
96.0,1.0,39.0,3408.4507042,0,2185
51.0,0.0,27.0,3112.0448179,2,2848
242.0,0.0,27.0,3719.592134,2,1475
54.0,1.0,43.0,4134.0996169,1,1339
163.0,1.0,21.0,4212.0141342,3,2677
95.0,1.0,23.0,2854.7717842,2,1173
142.0,1.0,21.0,3844.4444444,3,2677
73.0,0.0,34.0,3985.0746269,0,1084
1486.0,1.0,16.0,2919.916511,2,601
236.0,1.0,29.0,3992.6108374,0,2230
90.0,1.0,25.0,3810.0208768,1,1313
21.0,1.0,24.0,4433.9622642,0,1084
125.0,0.0,49.0,2485.4166667,3,2205
31.0,1.0,33.0,2851.4056225,2,2622
267.0,1.0,40.0,2133.6492891,1,1202
43.0,1.0,32.0,3076.923077,0,2289
105.0,1.0,32.0,3527.5974026,0,2572
31.0,1.0,17.0,4855.5555556,1,1992
85.0,1.0,34.0,4080.1526717,1,1786
124.0,0.0,36.0,4701.1764706,2,2058
21.0,0.0,28.0,4396.3963964,1,1992
175.0,1.0,11.0,3089.678511,1,1339
187.0,1.0,41.0,2828.4862043,2,2622
291.0,0.0,32.0,3812.4658283,3,2677
151.0,1.0,48.0,3253.9149888,2,2109
492.0,0.0,40.0,4196.5083232,0,2557
63.0,1.0,21.0,3071.6049383,1,1370
33.0,1.0,21.0,2203.7735849,1,2081
116.0,1.0,30.0,4039.4922426,1,2091
168.0,0.0,19.0,2817.2043011,0,2248
1551.0,1.0,45.0,3416.7346107,3,2677
1344.0,1.0,26.0,3147.9289941,3,563
287.0,0.0,23.0,2248.9290814,3,1818
46.0,0.0,24.0,4915.7894737,0,1084
151.0,1.0,22.0,3815.2295633,1,788
132.0,1.0,28.0,2517.4311926,1,1633
357.0,1.0,46.0,2886.7689755,0,2248
1329.0,1.0,25.0,4420.9260373,3,2677
293.0,1.0,23.0,2878.0487805,0,2557
290.0,1.0,16.0,4657.8249337,1,1996
43.0,1.0,34.0,2835.8208955,3,2121
106.0,1.0,15.0,3060.3550296,3,1225
82.0,1.0,49.0,3483.4951456,0,1084
160.0,0.0,22.0,4276.96793,2,2591
109.0,0.0,29.0,4857.7075098,2,713
117.0,0.0,11.0,3245.4068242,1,1260
255.0,0.0,32.0,3609.0969018,0,1084
80.0,1.0,47.0,3381.5461347,3,1926
270.0,1.0,27.0,2737.948718,0,1084
212.0,0.0,44.0,3309.4339623,3,1926
123.0,1.0,29.0,3537.7821394,0,2185
310.0,0.0,46.0,3243.75,0,2230
16.0,1.0,11.0,3905.4054054,1,1786
79.0,0.0,30.0,3055.8558559,3,2101
81.0,0.0,43.0,3616.6077738,3,1538
173.0,1.0,31.0,4400.5474453,2,1297
111.0,1.0,14.0,4203.3271719,2,2622
209.0,0.0,27.0,3092.8143713,2,2058
224.0,1.0,49.0,2875.2542373,0,2230
99.0,1.0,21.0,3638.0471381,1,1339
323.0,1.0,47.0,3394.5868946,1,2298
123.0,0.0,40.0,3532.6842837,1,1992
297.0,0.0,35.0,2412.5222025,0,2557
75.0,0.0,20.0,2615.3846154,2,2848
106.0,0.0,15.0,4310.139165,1,1339
178.0,1.0,18.0,3797.9568672,0,2866
359.0,0.0,19.0,3065.1326053,3,2677
206.0,0.0,36.0,2982.2654462,3,1074
205.0,1.0,35.0,3467.9113186,3,2994
196.0,1.0,27.0,2868.3274021,0,1084
31.0,0.0,42.0,4805.882353,2,713
47.0,0.0,42.0,6005.2356022,1,1278
150.0,0.0,28.0,4556.5749236,1,1339
81.0,1.0,15.0,3920.0819672,1,1278
240.0,0.0,31.0,2835.3096179,3,1926
118.0,1.0,26.0,3013.8121547,1,1339
112.0,1.0,43.0,3163.7583893,0,2557
36.0,1.0,42.0,3786.8020305,1,788
230.0,1.0,28.0,3223.8410596,1,2081
109.0,1.0,30.0,2334.8554033,1,1260
836.0,1.0,13.0,3640.4999024,3,2677
48.0,1.0,36.0,3525.4237288,2,1297
187.0,0.0,35.0,5324.7978437,3,2677
122.0,0.0,34.0,6064.3478261,2,1297
174.0,0.0,11.0,4158.6270872,2,713
41.0,0.0,35.0,3039.0879479,1,2298
357.0,1.0,18.0,4324.4094488,2,713
933.0,1.0,42.0,3622.3597961,3,2677
74.0,1.0,10.0,5122.562674,3,1837
380.0,1.0,41.0,3590.4255319,0,931
102.0,1.0,36.0,3090.0,3,2101
366.0,0.0,24.0,4939.9571122,1,1313
392.0,0.0,25.0,2809.3994778,2,2109
6.0,0.0,31.0,2369.5652174,0,2248
50.0,1.0,39.0,2695.4022989,3,2121
75.0,1.0,44.0,3628.6644952,0,754
28.0,1.0,20.0,2981.5668203,2,1475
267.0,0.0,31.0,2710.1366743,3,2101
183.0,1.0,11.0,2693.3422999,1,1992
169.0,1.0,16.0,3333.0598852,2,1428
181.0,0.0,47.0,3733.3994053,0,2230
35.0,1.0,43.0,1847.3684211,1,2081
150.0,1.0,46.0,3642.0233463,1,1260
70.0,0.0,20.0,5273.006135,2,2109
137.0,1.0,19.0,2470.2439024,0,2248
122.0,0.0,38.0,4019.0476191,3,1818
223.0,1.0,39.0,2577.3480663,3,563
255.0,0.0,44.0,4798.1651376,2,713
635.0,1.0,13.0,2084.6905537,0,2248
441.0,1.0,10.0,3310.3718199,0,2230
18.0,1.0,32.0,2622.0472441,0,2406
198.0,1.0,49.0,4058.5831062,2,2058
152.0,0.0,22.0,2644.8040886,2,2622
47.0,1.0,17.0,6307.1895425,0,729
34.0,1.0,15.0,2879.7814208,2,2109
47.0,0.0,36.0,5719.9999999,0,2289
32.0,1.0,29.0,3668.3673469,2,2109
232.0,0.0,27.0,4517.0648464,3,2677
79.0,0.0,23.0,4080.3212851,3,1837
14.0,0.0,42.0,6568.1818181,3,705
40.0,0.0,45.0,6652.892562,2,2591
237.0,1.0,23.0,2510.1258894,3,2101
79.0,0.0,40.0,3403.9145908,2,1902
236.0,0.0,34.0,1575.2508361,0,2258
102.0,1.0,13.0,3733.7278107,1,2298
119.0,0.0,24.0,3707.4626866,1,1992
58.0,1.0,49.0,3363.8888889,1,1339
114.0,0.0,19.0,4688.6632826,2,713
56.0,0.0,40.0,5093.6170213,0,1084
37.0,0.0,18.0,4741.9354839,3,1818
191.0,0.0,44.0,2794.5823928,0,2557
123.0,1.0,43.0,4063.9658848,3,567
3846.0,1.0,10.0,4266.702156,0,1282
66.0,0.0,47.0,4016.5745856,0,2557
127.0,1.0,20.0,3621.3592233,1,1339
189.0,1.0,17.0,2703.8895859,2,1428
4.0,1.0,23.0,2290.3225806,0,2919
42.0,0.0,43.0,6464.5669291,1,1313
45.0,1.0,24.0,2882.3529412,1,1786
89.0,0.0,15.0,4092.9648241,2,1929
479.0,0.0,35.0,3370.9573092,3,2677
420.0,0.0,40.0,2461.9430693,0,931
72.0,0.0,20.0,4489.0282131,0,1084
235.0,1.0,36.0,4173.8449491,3,2677
81.0,1.0,37.0,2712.945591,1,1996
379.0,1.0,29.0,2515.8658205,0,2258
428.0,1.0,28.0,4064.3517044,2,1297
367.0,0.0,38.0,2730.0884956,1,1786
208.0,1.0,31.0,4148.554337,0,2289
116.0,0.0,28.0,3201.2345679,1,1339
190.0,1.0,27.0,2774.5098039,3,2313
220.0,1.0,43.0,2454.0262707,3,2205
75.0,1.0,24.0,2053.4591195,0,2539
63.0,0.0,49.0,3040.0,2,1902
122.0,0.0,19.0,3491.9786096,2,1475
62.0,0.0,40.0,2766.4543524,0,2826
79.0,1.0,36.0,3030.3030303,1,2091
73.0,0.0,43.0,3870.5636743,1,1992
189.0,0.0,48.0,2983.5119538,0,931
22.0,0.0,18.0,3259.6685083,0,923
202.0,1.0,28.0,4031.2779267,3,1837
95.0,0.0,24.0,3802.3952096,0,2557
83.0,0.0,32.0,3574.912892,2,713
193.0,0.0,47.0,2410.3987885,3,1415
602.0,0.0,11.0,4138.0952381,1,1260
319.0,0.0,23.0,3432.3144105,0,1975
218.0,1.0,16.0,4587.5486382,3,2029
311.0,0.0,31.0,2847.1741638,2,2058
23.0,0.0,28.0,2591.2408759,0,2866
158.0,1.0,48.0,2886.9412796,0,2557
146.0,0.0,18.0,2814.0655106,1,1633
177.0,0.0,45.0,4127.8941566,0,2406
48.0,0.0,41.0,2703.8834952,2,1339
19.0,0.0,46.0,5711.5384615,0,1322
195.0,0.0,47.0,5569.424965,3,2677
103.0,1.0,21.0,4058.8235294,2,1297
258.0,0.0,27.0,3277.8119238,0,923
101.0,1.0,44.0,5087.037037,1,2081
316.0,0.0,38.0,4145.9027315,0,1084
523.0,0.0,10.0,3182.1840622,2,2622
181.0,0.0,46.0,3280.0734619,1,1996
11.0,0.0,22.0,1710.5263158,2,1028
243.0,0.0,14.0,2836.2543816,2,2848
249.0,0.0,32.0,3391.4549653,3,2205
717.0,0.0,19.0,3428.6958415,2,1428
14.0,0.0,18.0,2870.9677419,0,2289
36.0,1.0,29.0,3333.3333333,3,2205
13.0,1.0,11.0,2694.117647,0,2557
178.0,0.0,26.0,4738.9210019,3,2029
115.0,1.0,28.0,3507.1770335,0,2289
133.0,0.0,11.0,2378.4277879,0,2846
286.0,0.0,13.0,4245.0211225,1,1633
183.0,1.0,43.0,4186.1012956,3,567
145.0,0.0,46.0,2670.5685619,2,2848
146.0,0.0,38.0,2657.1428572,0,2557
63.0,0.0,43.0,3606.741573,3,1837
160.0,0.0,39.0,2514.6324054,2,1902
116.0,0.0,22.0,2403.7558685,2,2058
504.0,1.0,47.0,2758.6722488,3,1926
51.0,0.0,49.0,2850.1628665,2,2915
116.0,0.0,44.0,3893.8992042,1,1992
46.0,1.0,25.0,5967.0329671,0,729
238.0,0.0,15.0,2969.2028985,2,707
151.0,1.0,31.0,4505.7208238,3,1837
248.0,0.0,48.0,3332.264272,1,2298
81.0,0.0,20.0,2175.257732,2,1459
110.0,1.0,27.0,4210.2473498,0,2230
104.0,0.0,15.0,5672.7688788,0,1084
37.0,1.0,29.0,2518.5185185,0,1282
72.0,1.0,25.0,4575.7575757,3,2677
1057.0,1.0,49.0,3356.3292155,3,2677
713.0,0.0,43.0,2922.7230911,3,1415
38.0,0.0,21.0,4668.75,0,2289
237.0,0.0,32.0,2863.7026239,0,754
261.0,0.0,22.0,2590.5552673,3,2101
96.0,0.0,18.0,3428.1200632,3,1392
91.0,0.0,34.0,4486.5671642,3,2313
29.0,0.0,25.0,3514.9700599,0,930
105.0,0.0,26.0,3986.1386139,0,2557
223.0,0.0,22.0,4339.3782383,1,1339
346.0,0.0,24.0,2859.4297149,3,2024
109.0,1.0,24.0,3832.6693227,3,1818
301.0,0.0,32.0,3293.5726694,3,2677
217.0,0.0,13.0,3881.237525,3,1392
390.0,0.0,19.0,4849.8045785,0,2230
173.0,1.0,45.0,2305.915493,3,1415
32.0,0.0,37.0,2038.6266094,1,1932
189.0,0.0,45.0,2616.1314414,2,1902
20.0,1.0,24.0,3557.5221239,1,1313
104.0,1.0,27.0,4431.0344828,3,1837
123.0,0.0,26.0,2297.6190476,3,1248
281.0,0.0,39.0,3060.6571188,2,2058
175.0,1.0,21.0,2940.5560882,3,1926
7.0,0.0,17.0,4684.2105263,1,1786
120.0,1.0,11.0,2339.6226415,2,707
492.0,1.0,35.0,3359.8995921,3,2205
13.0,0.0,37.0,4725.8064517,0,931
83.0,0.0,38.0,3763.6761488,0,900
167.0,1.0,25.0,2035.1634793,1,1932
183.0,1.0,35.0,2865.0176678,0,2185
305.0,0.0,33.0,4302.1411578,0,2289
203.0,0.0,27.0,3687.3977087,2,713
140.0,0.0,29.0,3064.9895178,1,1339
148.0,0.0,22.0,3073.0337079,3,2101
75.0,1.0,37.0,3501.8726592,3,2677
16.0,1.0,19.0,4161.7647059,0,2289
108.0,0.0,30.0,3337.4233129,2,1320
98.0,1.0,26.0,2965.3179191,1,1260
64.0,0.0,27.0,3848.7972509,3,1818
428.0,1.0,22.0,2864.5502646,0,2557
179.0,0.0,24.0,2160.0,0,2919
13.0,1.0,22.0,4440.0,1,1313
57.0,0.0,15.0,5103.2258065,2,1297
77.0,1.0,28.0,2860.9523809,2,2622
265.0,0.0,43.0,3000.0,1,1202
66.0,1.0,15.0,3416.2561577,0,2230
204.0,1.0,37.0,2827.8068645,3,1415
406.0,1.0,40.0,3703.1454783,2,2058
132.0,1.0,29.0,3289.8172324,3,1818
136.0,0.0,16.0,4320.4272363,1,1440
475.0,1.0,10.0,2626.1919898,3,1074
337.0,1.0,45.0,5493.9467312,1,1339
129.0,1.0,25.0,3269.2889561,3,2313
162.0,1.0,28.0,2238.4393064,0,2248
132.0,0.0,45.0,3366.2790697,3,643
215.0,1.0,40.0,2317.5384615,3,2101
42.0,1.0,33.0,4099.137931,1,1992
110.0,0.0,35.0,3709.5890411,3,1837
322.0,0.0,13.0,3115.5042204,1,1260
69.0,0.0,18.0,3920.9039548,1,1313
17.0,0.0,43.0,3166.6666667,3,2205
128.0,0.0,40.0,1793.1034483,1,1932
390.0,1.0,49.0,3117.7993527,3,1415
107.0,0.0,28.0,4211.2676056,0,1084
31.0,0.0,25.0,2849.7854077,1,1992
750.0,1.0,39.0,4402.7466368,1,1339
181.0,1.0,37.0,3442.4920128,0,2557
139.0,1.0,10.0,2706.4393939,3,2677
51.0,1.0,26.0,2990.1477833,3,1074
443.0,0.0,37.0,2727.691422,3,1415
235.0,1.0,49.0,3610.4129264,2,2591
62.0,0.0,36.0,4108.3333334,2,2058
315.0,0.0,22.0,3496.8400583,1,2298
213.0,1.0,16.0,2423.1274639,2,2622
260.0,0.0,15.0,2548.4833416,1,1786
263.0,1.0,43.0,3910.3773585,2,1297
473.0,1.0,29.0,4086.3257164,2,713
23.0,1.0,22.0,3170.7317073,0,2557
146.0,0.0,33.0,2726.9035533,1,1370
158.0,0.0,22.0,5083.3333333,1,1313
81.0,1.0,30.0,3127.2015656,2,2109
611.0,1.0,44.0,2515.2349125,1,1370
322.0,1.0,12.0,4682.3129252,1,1339
167.0,1.0,41.0,3762.7302275,2,2109
182.0,1.0,13.0,2967.5118859,2,707
86.0,1.0,38.0,1893.6170213,3,2101
294.0,0.0,44.0,3851.512374,2,2058
416.0,1.0,11.0,3220.4980152,1,1108
8.0,0.0,38.0,3100.0,1,788
109.0,1.0,15.0,3073.9030023,0,2185
62.0,0.0,16.0,2711.0481586,3,963
195.0,1.0,48.0,4277.8315586,3,1837
54.0,1.0,16.0,3918.1818182,3,2677
339.0,1.0,24.0,4195.2755905,1,1339
682.0,0.0,27.0,3639.7238922,2,2770
195.0,0.0,44.0,3577.0791075,0,2289
202.0,1.0,36.0,3663.0602782,3,2677
209.0,1.0,27.0,2951.5096066,0,2289
142.0,0.0,24.0,4059.6107056,2,1428
60.0,1.0,11.0,4201.4652015,3,1818
56.0,1.0,33.0,4948.8188976,0,1084
64.0,1.0,19.0,2797.826087,0,2406
13.0,1.0,27.0,3312.5,3,2559
84.0,1.0,49.0,3799.5910021,1,1278
13.0,0.0,28.0,2219.7802198,3,1392
75.0,1.0,35.0,2569.0690691,3,1074
147.0,0.0,33.0,3647.7382098,2,1297
73.0,0.0,28.0,4093.75,3,643
199.0,0.0,45.0,3141.2803532,2,2848
108.0,1.0,30.0,2098.1887512,0,2248
48.0,1.0,12.0,4734.0425531,0,1084
229.0,0.0,27.0,6133.6492891,2,713
170.0,0.0,13.0,3664.2561983,0,2230
86.0,1.0,30.0,3625.6038647,0,2289
201.0,0.0,13.0,4756.5217391,2,2058
292.0,1.0,18.0,3170.3038083,2,713
193.0,0.0,11.0,2979.9554566,1,1992
298.0,1.0,27.0,3332.7160494,0,1282
148.0,0.0,33.0,2414.8580968,1,557
215.0,1.0,32.0,3651.4285715,0,2230
277.0,0.0,46.0,3632.9690346,2,1929
38.0,0.0,49.0,4731.4285714,2,2109
254.0,0.0,27.0,2822.6299694,3,2101
698.0,1.0,21.0,3020.6084396,0,2557
244.0,0.0,49.0,2212.8764278,3,2677
78.0,0.0,37.0,6316.3841807,0,2735
116.0,0.0,36.0,3861.21673,2,2109
81.0,1.0,14.0,3365.7957245,1,720
513.0,1.0,29.0,3544.7070915,3,2101
91.0,1.0,48.0,2345.2685422,2,1459
86.0,0.0,22.0,2849.8942918,3,2994
121.0,1.0,49.0,4121.64297,0,2557
5.0,0.0,38.0,1826.9230769,1,1169
109.0,0.0,29.0,2470.2233251,0,2572
185.0,0.0,30.0,3886.4388093,2,2109
210.0,1.0,40.0,3324.0810203,2,1428
12.0,0.0,10.0,3220.0,2,2058
109.0,0.0,32.0,4608.2644628,2,1428
136.0,0.0,30.0,2868.0412371,2,2299
179.0,0.0,35.0,5615.6670746,2,1297
83.0,1.0,35.0,4628.4829721,2,2591
80.0,1.0,24.0,2048.0256137,3,1415
160.0,0.0,43.0,3446.0606061,0,2230
145.0,1.0,34.0,2760.261194,0,2406
132.0,1.0,38.0,2502.1097046,0,2406
91.0,1.0,24.0,2909.6153846,2,2622
67.0,1.0,28.0,4535.5029586,1,1278
38.0,1.0,21.0,2934.883721,2,601
176.0,1.0,41.0,3528.0788177,3,2121
103.0,0.0,22.0,3016.6975881,1,1202
109.0,0.0,33.0,4342.9084381,3,643
55.0,1.0,11.0,3425.6055363,1,1278
90.0,0.0,14.0,3335.1158645,2,1475
201.0,1.0,25.0,5245.6647398,1,1996
55.0,1.0,45.0,2809.375,2,601
152.0,1.0,34.0,3644.6280992,2,2217
280.0,0.0,34.0,4045.696068,2,713
145.0,0.0,29.0,4211.038961,2,1297
1069.0,1.0,16.0,3447.9987637,0,2557
237.0,0.0,39.0,2237.3974209,2,707
25.0,0.0,17.0,6380.952381,2,1929
288.0,0.0,29.0,3634.6938775,0,2406
24.0,0.0,14.0,1985.4368932,1,1932
64.0,1.0,46.0,2414.8148148,0,2539
103.0,0.0,17.0,4335.5263158,2,2109
41.0,1.0,30.0,3025.3164557,0,2248
187.0,0.0,36.0,2666.6666667,1,1370
100.0,0.0,40.0,3042.8134557,2,2109
76.0,1.0,43.0,3676.4091858,3,1818
147.0,0.0,24.0,5605.479452,2,1339
125.0,0.0,13.0,2055.8464223,2,1028
53.0,1.0,23.0,3213.0681818,0,1554
130.0,0.0,21.0,4918.8361409,3,2121
53.0,1.0,43.0,4058.6319218,1,1313
68.0,0.0,21.0,2867.3469388,2,2622
255.0,0.0,23.0,2895.6072351,2,1902
184.0,0.0,31.0,5549.4880546,0,2258
170.0,0.0,16.0,3710.7258938,1,1992
223.0,0.0,22.0,3765.5545537,1,720
24.0,0.0,30.0,3681.8181818,0,2866
136.0,1.0,32.0,3405.9278351,1,2298
119.0,0.0,47.0,3517.6630435,1,1633
105.0,1.0,26.0,3403.8155803,2,713
384.0,0.0,35.0,2873.3719247,3,2677
105.0,1.0,21.0,2534.0501792,1,1633
129.0,0.0,48.0,3690.4176904,3,628
23.0,1.0,43.0,4776.3975155,2,1297
51.0,1.0,32.0,2762.6373626,3,2205
9.0,1.0,35.0,4369.5652174,0,1084
242.0,0.0,30.0,2605.3971487,0,2557
358.0,1.0,19.0,2930.371636,0,2557
137.0,0.0,16.0,2540.6283857,0,2248
44.0,1.0,26.0,3259.0361446,2,2058
119.0,0.0,45.0,1803.0168589,0,2612
91.0,1.0,34.0,3038.5208012,0,2539
246.0,0.0,19.0,3361.4966808,1,2298
103.0,1.0,29.0,2441.826215,0,2248
35.0,1.0,24.0,3592.3913044,0,2866
127.0,1.0,10.0,3298.3091787,1,788
69.0,1.0,38.0,3704.6783626,2,2058
174.0,0.0,39.0,2427.9686558,2,1339
145.0,1.0,34.0,3642.6035503,0,900
83.0,1.0,10.0,2671.3043478,1,2713
149.0,1.0,35.0,3108.559499,1,2091
35.0,1.0,15.0,5894.3661972,3,1837
316.0,0.0,44.0,3419.1312385,3,2677
220.0,0.0,34.0,3671.7741935,3,2677
191.0,0.0,45.0,6188.6446886,2,2058
93.0,0.0,12.0,3280.5907173,2,2109
84.0,1.0,18.0,4251.0460251,2,713
311.0,0.0,31.0,4276.5657987,0,2256
186.0,0.0,42.0,5507.1770335,2,713
33.0,0.0,45.0,5669.2913386,0,2230
150.0,1.0,29.0,2855.0148957,1,1743
189.0,1.0,18.0,2703.3736474,2,1902
43.0,0.0,28.0,2203.7037037,1,697
58.0,0.0,20.0,4869.5652174,3,1837
460.0,0.0,20.0,3236.2369338,0,2406
50.0,0.0,14.0,4248.3870968,3,2677
196.0,1.0,20.0,3558.6592179,1,1339
131.0,0.0,12.0,2306.8391867,3,2101
151.0,1.0,24.0,2516.2264151,3,1415
66.0,1.0,31.0,4101.5228426,2,1297
365.0,1.0,37.0,2443.7903,3,1415
23.0,0.0,16.0,2522.3880597,0,2406
128.0,0.0,18.0,4483.4983498,1,1614
16.0,1.0,31.0,3597.4025974,1,1278
177.0,0.0,29.0,3680.2197802,2,1902
45.0,0.0,45.0,4054.6448087,0,2919
193.0,1.0,19.0,3407.8549849,3,1837
172.0,0.0,49.0,3027.5229358,0,2230
95.0,1.0,28.0,2542.9362881,2,2622
144.0,1.0,26.0,2911.6835327,1,1339
74.0,1.0,19.0,3782.7956989,1,1633
183.0,0.0,37.0,4681.8713451,2,713
31.0,1.0,28.0,2012.9032258,0,2919
45.0,0.0,43.0,4158.8785046,0,2289
283.0,0.0,26.0,2566.8449198,3,2559
440.0,0.0,39.0,2863.5208711,0,2557
60.0,1.0,37.0,3552.9715762,0,2557
258.0,1.0,28.0,3868.852459,3,1818
104.0,0.0,15.0,3410.058027,3,1926
12.0,1.0,14.0,2094.1176471,2,707
130.0,0.0,39.0,2604.3956044,3,1818
178.0,0.0,27.0,1758.3102493,0,1975
56.0,1.0,34.0,4961.5384616,2,1297
116.0,1.0,36.0,2737.1273713,2,707
124.0,0.0,26.0,3830.7210032,0,1084
72.0,1.0,29.0,2979.0697675,0,900
860.0,0.0,25.0,2643.7739844,3,1415
16.0,1.0,25.0,5407.8947368,3,1538
125.0,0.0,18.0,2948.4029484,1,1786
50.0,0.0,45.0,3261.682243,1,1108
209.0,1.0,28.0,3993.4800326,2,713
