user_id,character_id,user_character_id,num_tries,boost_used,attack_duration,score
96,32,96_32,93,1,15,2791.7933131
96,62,96_62,74,0,34,2718.6009539
96,90,96_90,47,0,10,2073.2394366
96,28,96_28,37,0,42,2344.9367089
96,85,96_85,29,1,36,2959.8393574
96,14,96_14,25,1,29,2401.6736402
96,86,96_86,24,1,37,2132.0754717
96,71,96_71,22,0,19,2129.1666667
96,101,96_101,22,0,28,2356.7567567
97,74,97_74,883,0,29,2973.7800437
97,53,97_53,584,0,44,2352.5517831
97,80,97_80,410,1,46,2614.883721
97,65,97_65,344,0,15,2675.6554307
97,11,97_11,324,0,47,2501.7489312
97,9,97_9,306,1,40,2729.2366779
97,97,97_97,305,0,25,2496.091954
97,106,97_106,294,0,43,3532.1484579
97,86,97_86,280,0,30,1948.9051095
98,14,98_14,390,0,17,2456.3397129
98,105,98_105,291,0,24,2414.5437703
98,74,98_74,281,1,10,2839.7596395
98,55,98_55,185,0,17,3579.1738382
98,86,98_86,170,0,43,2387.5379939
98,88,98_88,165,1,19,3268.8848921
98,2,98_2,164,0,42,2645.6896552
98,93,98_93,162,1,49,3455.5765596
98,106,98_106,148,1,25,4057.6923077
99,74,99_74,841,1,45,3325.390304
99,11,99_11,678,0,28,2826.5396544
99,106,99_106,652,1,36,4067.3336939
99,93,99_93,477,1,23,4170.6013363
99,34,99_34,470,0,24,3425.9641873
99,13,99_13,446,1,32,3332.5806452
99,39,99_39,391,0,46,3750.0
99,17,99_17,357,0,46,3282.9268293
99,8,99_8,299,1,31,3559.0106007
104,74,104_74,538,1,22,3604.9968374
104,8,104_8,414,1,30,3793.3761739
104,12,104_12,276,0,30,4591.6955017
104,41,104_41,245,1,28,3749.010293
104,93,104_93,235,0,22,3794.9502678
104,86,104_86,193,1,46,2790.2338377
104,46,104_46,181,0,27,3680.5970149
104,44,104_44,177,1,43,3933.3333333
104,9,104_9,177,0,44,3100.877193
106,11,106_11,302,1,32,4036.6863905
106,74,106_74,294,0,44,4607.2902338
106,76,106_76,127,0,36,4774.2998352
106,8,106_8,113,1,14,3865.7587548
106,46,106_46,107,0,28,4211.2676056
106,17,106_17,94,0,45,4461.8473896
106,18,106_18,91,0,15,3070.2811245
106,93,106_93,83,0,28,5715.4696133
106,104,106_104,83,1,45,2572.6072607
108,8,108_8,201,0,23,4768.8243065
108,74,108_74,163,1,28,4181.430096
108,106,108_106,146,0,44,4883.9285714
108,93,108_93,109,0,47,5210.7526881
108,80,108_80,92,1,14,3940.3794038
108,41,108_41,81,0,43,4045.4545454
108,10,108_10,76,0,35,4584.1924399
108,54,108_54,76,1,10,4261.9047619
108,48,108_48,76,1,31,4543.6893204
109,41,109_41,457,0,24,3191.2452189
109,54,109_54,396,0,17,4484.2240825
109,59,109_59,315,1,45,1654.1651641
109,8,109_8,276,0,22,3094.6969697
109,67,109_67,268,1,44,3764.1509434
109,93,109_93,242,0,24,3748.5898469
109,57,109_57,213,0,31,2486.5871833
109,17,109_17,190,0,16,2957.3954984
109,77,109_77,180,1,37,2361.1691023
113,98,113_98,109,0,31,2894.085282
113,9,113_9,101,0,10,2942.6573427
113,97,113_97,100,0,35,3048.5436893
113,65,113_65,93,0,11,3411.231884
113,2,113_2,87,0,41,2949.1778774
113,88,113_88,87,1,47,2780.3738318
113,104,113_104,87,0,42,2438.9880953
113,7,113_7,86,0,44,2774.7093023
113,39,113_39,82,0,25,4009.8039216
114,21,114_21,2345,1,19,3210.5831533
114,13,114_13,322,0,33,3843.373494
114,67,114_67,202,1,42,5700.2188183
114,75,114_75,105,0,47,3007.9239303
114,23,114_23,87,1,18,3142.0560748
114,35,114_35,86,1,21,3603.5805627
114,71,114_71,72,0,27,2460.8985025
114,31,114_31,65,1,35,2959.4272076
114,55,114_55,54,0,18,3630.8724832
116,98,116_98,362,0,14,2704.0775131
116,51,116_51,291,0,44,3162.3563218
116,9,116_9,242,1,26,3259.7684515
116,88,116_88,194,1,25,2546.3029433
116,69,116_69,182,1,19,2875.7709251
116,62,116_62,175,0,25,2877.6645042
116,14,116_14,168,1,18,2211.0969388
116,96,116_96,150,1,16,2906.2170706
116,108,116_108,150,1,24,3191.7808219
118,11,118_11,213,0,48,3692.5064599
118,93,118_93,159,1,36,5037.2492837
118,39,118_39,159,1,14,4203.8073908
118,106,118_106,138,1,12,5348.5064011
118,8,118_8,130,0,21,4400.990099
118,76,118_76,116,1,10,3512.8593041
118,13,118_13,115,0,47,4262.4223603
118,70,118_70,87,1,49,4587.5576037
118,19,118_19,86,1,35,4524.0963856
122,39,122_39,1003,0,39,4391.6844763
122,11,122_11,985,0,16,3497.5828729
122,9,122_9,855,1,31,4153.979614
122,13,122_13,647,1,46,3914.9870801
122,25,122_25,534,0,44,3569.0954774
122,8,122_8,380,0,18,3389.380531
122,72,122_72,366,0,25,3588.0530973
122,10,122_10,348,1,44,3893.0733019
122,63,122_63,333,0,34,3866.4495114
126,51,126_51,370,0,16,4481.1218986
126,65,126_65,356,0,32,5658.1920904
126,39,126_39,305,1,17,6395.716946
126,74,126_74,281,1,26,6740.1069519
126,16,126_16,245,1,44,4418.3583407
126,53,126_53,242,0,29,4178.8321168
126,88,126_88,223,1,27,4023.4741784
126,55,126_55,210,1,19,4680.3278688
126,29,126_29,196,1,12,4715.5844156
128,110,128_110,777,1,47,3186.0591759
128,17,128_17,451,1,16,4425.8798436
128,104,128_104,377,0,49,2614.9444631
128,46,128_46,374,1,44,3691.7221694
128,1,128_1,345,1,37,3542.8039702
128,34,128_34,290,0,44,4125.0
128,106,128_106,250,0,11,4881.6821098
128,74,128_74,246,1,44,3448.1792717
128,2,128_2,171,1,26,2349.1638796
129,74,129_74,287,0,16,4074.3589743
129,120,129_120,149,0,33,3578.7631272
129,21,129_21,133,0,40,3003.7174721
129,39,129_39,103,1,38,4898.1132075
129,11,129_11,98,0,19,3637.5838926
129,8,129_8,97,1,45,4118.5031185
129,7,129_7,95,1,48,3107.5110456
129,25,129_25,88,0,38,3701.5706806
129,22,129_22,82,1,43,5723.3560091
130,34,130_34,618,0,16,3375.2384991
130,16,130_16,156,0,37,2745.081266
130,13,130_13,146,1,31,2826.9720102
130,74,130_74,140,1,18,2260.4908947
130,46,130_46,135,0,46,2639.5793499
130,35,130_35,116,1,15,2663.1878558
130,98,130_98,103,0,49,2057.1955719
130,9,130_9,92,0,33,2417.4876847
130,39,130_39,78,0,11,2900.3267974
131,13,131_13,717,0,19,3428.6958415
131,11,131_11,628,1,19,3114.673913
131,39,131_39,375,1,37,4002.8846154
131,71,131_71,282,0,48,3131.6025067
131,51,131_51,220,1,17,2923.5181644
131,46,131_46,211,1,16,3505.2430887
131,47,131_47,210,1,28,3559.3220339
131,65,131_65,184,0,22,2760.6461087
131,67,131_67,181,1,15,5113.8790036
133,86,133_86,337,1,25,2684.1670112
133,79,133_79,222,1,40,2593.71293
133,90,133_90,218,0,25,3325.4344392
133,107,133_107,147,1,28,3138.8429752
133,75,133_75,125,0,46,3534.4619105
133,27,133_27,118,1,29,1991.4367269
133,3,133_3,109,0,21,2944.8275862
133,7,133_7,107,0,41,3044.7368421
133,51,133_51,101,1,49,2970.7317073
136,11,136_11,263,1,45,3158.2928147
136,17,136_17,257,0,21,3892.4088464
136,74,136_74,245,0,48,3573.2730794
136,10,136_10,188,0,17,4701.5457789
136,106,136_106,117,0,43,4177.3981603
136,8,136_8,117,0,41,3362.6220363
136,18,136_18,91,0,30,3586.9565218
136,34,136_34,82,0,45,3455.6313993
136,1,136_1,76,1,41,3632.9113924
137,34,137_34,732,1,21,3219.3687512
137,74,137_74,470,1,29,3002.7506112
137,17,137_17,358,1,48,2933.2655826
137,11,137_11,287,1,49,2398.3193277
137,35,137_35,285,1,26,3217.0087977
137,46,137_46,201,0,44,2670.8278581
137,98,137_98,195,0,43,2846.8586387
137,62,137_62,181,1,14,2215.4626109
137,14,137_14,178,1,13,2398.8235294
138,70,138_70,251,1,28,3146.2628866
138,4,138_4,166,1,24,3831.0598111
138,106,138_106,159,0,38,4346.031746
138,62,138_62,115,1,43,3213.8643068
138,44,138_44,114,1,23,3872.2044728
138,25,138_25,113,1,44,3640.1515152
138,46,138_46,105,1,17,3514.683153
138,53,138_53,88,0,30,2660.2564103
138,17,138_17,87,0,32,3539.2491468
139,7,139_7,92,0,40,2944.2857143
139,14,139_14,80,1,37,2366.9950739
139,103,139_103,71,0,46,3036.4372469
139,51,139_51,61,0,10,3507.5376885
139,120,139_120,59,1,28,3262.254902
139,107,139_107,51,1,32,2762.6373626
139,100,139_100,38,1,27,3047.1698113
139,97,139_97,33,1,48,3444.4444444
139,104,139_104,25,0,10,2395.3488372
143,39,143_39,321,1,12,5174.8427673
143,34,143_34,294,0,26,5032.9670329
143,9,143_9,243,0,23,5185.5855856
143,17,143_17,229,0,20,5470.9302326
143,74,143_74,195,1,49,5373.7373738
143,13,143_13,182,1,48,4853.9823009
143,21,143_21,157,0,33,3865.6215005
143,14,143_14,146,0,13,3962.0253165
143,7,143_7,146,1,21,4037.4064838
144,34,144_34,52,1,16,6128.0788177
144,39,144_39,38,1,24,6119.047619
144,17,144_17,26,0,14,4428.5714285
144,41,144_41,20,0,34,5231.7073171
144,22,144_22,19,0,24,4779.0697674
144,112,144_112,16,0,14,2708.8607595
144,35,144_35,16,1,25,5407.8947368
144,76,144_76,13,1,21,4677.9661017
144,63,144_63,13,1,40,6471.4285715
145,11,145_11,698,1,21,3020.6084396
145,74,145_74,479,0,35,3370.9573092
145,17,145_17,398,1,36,3218.6897881
145,8,145_8,293,0,33,3301.6411997
145,93,145_93,278,1,36,3336.8532207
145,76,145_76,206,0,37,3462.2356496
145,46,145_46,195,1,44,4305.3589484
145,14,145_14,193,1,22,2252.0366599
145,98,145_98,182,1,29,2192.3076923
146,10,146_10,188,0,26,4863.8360176
146,98,146_98,183,0,37,3465.408805
146,106,146_106,163,1,16,4407.4914869
146,11,146_11,156,0,42,3175.580222
146,104,146_104,142,1,28,3393.3002482
146,74,146_74,138,0,26,4082.8402367
146,51,146_51,114,0,25,3372.9456385
146,70,146_70,114,1,29,4550.4587156
146,86,146_86,108,1,41,2594.9367089
147,39,147_39,77,0,46,5389.8734177
147,76,147_76,72,1,32,3929.3478261
147,11,147_11,52,1,13,3416.4133739
147,13,147_13,43,0,17,3427.0462634
147,74,147_74,38,0,49,4037.3443983
147,65,147_65,35,0,10,2929.3680297
147,46,147_46,32,0,45,3980.8917197
147,120,147_120,31,1,21,1978.6476868
147,34,147_34,31,1,36,4278.7878788
148,74,148_74,701,1,19,4559.0828924
148,95,148_95,312,0,23,3855.7567917
148,52,148_52,194,0,44,4225.7525084
148,106,148_106,172,1,15,4718.6147186
148,46,148_46,165,0,36,3629.9401198
148,34,148_34,155,1,29,4682.0728291
148,25,148_25,154,1,43,3666.3190824
148,21,148_21,148,0,23,4349.5276653
148,17,148_17,143,0,47,4274.7688243
149,65,149_65,774,0,32,3204.1275797
149,77,149_77,517,1,46,2480.4295116
149,51,149_51,474,0,24,2724.3952651
149,99,149_99,398,1,19,2468.8096754
149,104,149_104,379,0,14,2510.7913669
149,38,149_38,367,0,45,2601.0815308
149,96,149_96,322,1,47,2570.6806283
149,69,149_69,312,1,18,2858.1593928
149,78,149_78,309,0,22,3303.3645891
150,98,150_98,372,0,36,2538.6022686
150,97,150_97,239,1,45,2939.6946565
150,7,150_7,223,0,10,2723.7866986
150,65,150_65,151,0,49,3328.0788177
150,2,150_2,131,1,26,2135.1835273
150,34,150_34,112,1,40,3567.1641791
150,8,150_8,106,1,43,2980.952381
150,32,150_32,104,1,15,3322.2543352
150,41,150_41,86,0,15,3012.0240481
151,18,151_18,230,0,30,3783.4507042
151,43,151_43,200,0,19,2990.7763259
151,69,151_69,125,0,38,3163.4844869
151,120,151_120,70,1,43,2914.8471615
151,104,151_104,55,0,30,2587.3417722
151,1,151_1,39,0,11,3278.4090909
151,14,151_14,35,1,42,2145.3488372
151,44,151_44,33,1,20,3927.0833333
151,48,151_48,31,1,36,3293.7853107
152,106,152_106,392,1,24,4588.5985748
152,11,152_11,302,0,18,3002.4437928
152,17,152_17,261,0,35,3734.393404
152,34,152_34,231,0,18,3711.2462006
152,46,152_46,173,0,14,3856.4593301
152,76,152_76,167,1,39,3593.676815
152,65,152_65,158,1,32,3816.1764706
152,19,152_19,132,0,45,3366.2790697
152,39,152_39,129,1,36,3620.2380952
153,74,153_74,398,0,42,3419.5083267
153,14,153_14,296,0,42,2877.4617068
153,107,153_107,251,0,47,3291.8632075
153,53,153_53,223,0,12,2370.7664884
153,21,153_21,151,0,30,2952.6372443
153,40,153_40,140,1,27,3257.0281125
153,114,153_114,126,0,41,3443.9411099
153,23,153_23,122,0,32,3095.4063604
153,62,153_62,114,1,33,3475.7653061
154,74,154_74,584,1,17,3719.1206248
154,46,154_46,540,0,26,3951.0067114
154,39,154_39,534,1,18,4192.7100911
154,34,154_34,354,1,17,3325.6802721
154,21,154_21,334,0,10,3129.0465632
154,11,154_11,313,0,11,2898.3050847
154,9,154_9,259,1,22,3901.7379679
154,101,154_101,252,1,35,3600.3344481
154,119,154_119,238,1,16,3968.8449848
155,58,155_58,876,1,13,3378.8125728
155,45,155_45,126,0,28,2895.5696203
155,27,155_27,124,1,42,2925.1559252
155,62,155_62,110,1,48,3123.3993015
155,88,155_88,103,1,10,3117.7347243
155,36,155_36,98,1,41,3813.3802817
155,75,155_75,97,0,10,3449.4720965
155,5,155_5,79,0,13,2364.2172524
155,32,155_32,62,0,42,3219.0082645
157,19,157_19,937,1,48,3187.7138182
157,53,157_53,440,1,23,2343.0436966
157,95,157_95,304,0,19,3125.6627784
157,59,157_59,284,0,35,2103.655914
157,73,157_73,259,0,14,2370.2960361
157,54,157_54,225,0,25,3104.524181
157,10,157_10,209,1,23,3321.2067436
157,76,157_76,203,0,40,2669.7490093
157,8,157_8,194,1,30,2915.763136
158,74,158_74,119,0,12,3537.2124493
158,34,158_34,107,1,46,3505.882353
158,76,158_76,81,1,30,3127.2015656
158,17,158_17,70,1,47,3034.7648262
158,65,158_65,55,0,34,3291.4572864
158,106,158_106,41,1,17,4319.391635
158,46,158_46,36,1,47,3447.7611941
158,93,158_93,35,0,31,3147.8599221
158,36,158_36,35,1,26,2760.4166666
159,14,159_14,420,0,41,2398.7034036
159,74,159_74,170,0,22,2738.0560132
159,1,159_1,169,0,41,3030.8422301
159,11,159_11,164,0,32,2630.1020408
159,9,159_9,154,0,43,3070.7876371
159,6,159_6,118,1,25,2463.3152174
159,93,159_93,111,1,20,2823.3890215
159,41,159_41,104,1,12,3026.5210608
159,44,159_44,104,1,19,3144.0443213
160,53,160_53,238,0,39,2638.9370306
160,65,160_65,187,1,24,2885.5337079
160,61,160_61,166,1,37,2584.1371919
160,98,160_98,115,1,34,3030.9734513
160,41,160_41,113,0,30,3485.4700855
160,58,160_58,104,0,48,2548.048048
160,104,160_104,101,0,17,2465.2482269
160,13,160_13,90,0,36,3183.9464883
160,74,160_74,86,1,41,3128.0148423
161,107,161_107,370,1,37,3212.6177796
161,7,161_7,221,1,27,3225.3989362
161,62,161_62,139,1,27,3154.9132948
161,88,161_88,98,1,29,3119.6721312
161,51,161_51,95,0,34,2818.8874515
161,114,161_114,90,0,17,3832.7645051
161,71,161_71,78,0,34,3528.8135593
161,28,161_28,71,0,43,3220.3389831
161,119,161_119,57,0,10,3027.9069767
163,86,163_86,954,1,22,2800.2921841
163,41,163_41,327,1,44,3862.4401914
163,17,163_17,316,0,10,4228.9215686
163,34,163_34,262,1,14,3900.9646302
163,14,163_14,255,0,19,3444.2159383
163,93,163_93,232,0,22,3864.7906657
163,1,163_1,215,0,49,3760.7758621
163,11,163_11,215,0,10,3303.9358601
163,106,163_106,185,1,44,4506.3985375
164,74,164_74,774,0,43,4355.5439875
164,106,164_106,551,1,47,4958.8834402
164,39,164_39,249,1,31,4459.8765432
164,51,164_51,231,1,24,3502.9985007
164,110,164_110,221,0,30,3587.9432624
164,55,164_55,204,0,32,4540.0225479
164,13,164_13,201,1,32,4331.150608
164,17,164_17,197,0,40,4316.5137614
164,98,164_98,182,1,45,3459.9797366
166,107,166_107,167,1,33,3052.3465704
166,100,166_100,147,1,33,2958.443855
166,51,166_51,98,1,31,2756.462585
166,114,166_114,85,0,31,3544.6096654
166,14,166_14,83,1,33,2650.7462687
166,16,166_16,82,0,41,3068.7022901
166,60,166_60,70,1,18,4526.1707989
166,71,166_71,56,1,26,2982.9059829
166,103,166_103,56,0,23,3237.9603399
168,74,168_74,671,1,32,4902.9374202
168,10,168_10,196,1,39,6567.723343
168,11,168_11,170,1,48,3371.4285714
168,1,168_1,120,1,36,3892.8571428
168,106,168_106,108,1,33,4707.7205883
168,34,168_34,108,1,38,4049.2359932
168,76,168_76,89,0,30,3884.9372385
168,46,168_46,87,1,37,4342.1750664
168,13,168_13,83,0,22,4771.8894009
172,75,172_75,728,0,44,2433.7418068
172,14,172_14,377,1,14,2136.9721936
172,41,172_41,296,0,40,2899.0825688
172,104,172_104,216,1,13,2143.4384537
172,36,172_36,184,1,24,2623.1884058
172,76,172_76,183,1,20,2677.6075857
172,6,172_6,182,0,17,2205.5800294
172,70,172_70,174,1,11,2784.6630519
172,62,172_62,174,1,25,2186.3636364
174,1,174_1,437,0,37,4824.1758241
174,16,174_16,215,1,18,3412.517781
174,93,174_93,214,1,43,5273.5042735
174,26,174_26,144,1,20,2625.1217137
174,86,174_86,141,0,10,2818.647541
174,10,174_10,136,0,28,7178.3783784
174,11,174_11,131,0,36,3793.3333333
174,46,174_46,120,0,36,4651.8218623
174,14,174_14,120,1,17,2695.1566952
176,107,176_107,1486,1,39,3101.1904762
176,91,176_91,1331,0,48,2522.0041913
176,110,176_110,236,0,43,3409.3830334
176,58,176_58,189,1,46,2732.8519856
176,86,176_86,155,1,42,1658.1446311
176,100,176_100,145,1,16,2289.3280632
176,62,176_62,130,0,20,2763.1578947
176,82,176_82,129,0,35,1962.8942486
176,112,176_112,122,1,10,2028.7929125
178,74,178_74,7280,1,45,7149.9719961
178,107,178_107,499,0,10,3996.5170279
178,86,178_86,248,0,44,4236.9057212
178,26,178_26,133,1,49,2640.9266409
178,11,178_11,105,1,30,3535.3159851
178,7,178_7,91,1,24,2909.6153846
178,17,178_17,79,0,31,3745.9893048
178,25,178_25,57,0,46,3548.9510489
178,8,178_8,55,0,17,3508.6956522
180,56,180_56,65,1,40,3280.839895
180,1,180_1,52,0,34,2760.3305785
180,25,180_25,52,0,42,2159.7374179
180,39,180_39,43,0,16,2712.9032258
180,4,180_4,42,0,42,3264.7058824
180,104,180_104,36,0,30,1837.6623377
180,8,180_8,34,0,40,2548.3870968
180,46,180_46,29,0,43,2949.7206704
180,36,180_36,29,1,18,2552.9411765
181,14,181_14,253,0,24,3886.4970645
181,74,181_74,176,0,13,3520.1207243
181,80,181_80,171,0,44,4690.0684931
181,66,181_66,145,1,18,3508.6887836
181,2,181_2,131,0,21,3167.8657075
181,21,181_21,122,1,16,3124.0063593
181,64,181_64,102,1,18,3409.556314
181,60,181_60,82,1,45,5614.4200627
181,101,181_101,71,0,26,3443.6450839
183,74,183_74,613,0,26,4166.6164507
183,53,183_53,381,0,16,2815.3846154
183,76,183_76,228,0,27,3786.6242038
183,1,183_1,208,0,16,3640.0425985
183,73,183_73,185,0,26,3603.3630069
183,62,183_62,179,1,40,2372.6666667
183,86,183_86,176,0,29,1967.9758308
183,11,183_11,161,0,23,3493.919551
183,13,183_13,151,0,49,3222.1180881
184,20,184_20,1344,1,26,3147.9289941
184,111,184_111,610,1,27,4066.4089951
184,61,184_61,458,1,22,4538.7513455
184,112,184_112,414,0,11,3673.448096
184,50,184_50,322,1,12,2914.3185739
184,31,184_31,283,0,47,4254.491018
184,5,184_5,247,0,22,3498.5119047
184,102,184_102,168,1,24,3949.4163424
184,83,184_83,146,0,10,2430.7159353
186,18,186_18,303,0,48,3163.8297872
186,104,186_104,244,0,30,2469.0176323
186,41,186_41,222,1,23,2524.6394231
186,54,186_54,179,0,14,3008.7032202
186,8,186_8,178,0,14,2713.4920635
186,1,186_1,176,1,10,2879.4178794
186,56,186_56,158,1,28,2855.7614827
186,29,186_29,154,1,14,3181.8181818
186,109,186_109,132,0,48,2947.66147
187,74,187_74,106,0,29,4474.7081712
187,23,187_23,98,0,10,4259.3984962
187,97,187_97,79,0,40,3764.4110276
187,106,187_106,66,1,31,4101.5228426
187,59,187_59,63,1,21,3071.6049383
187,34,187_34,55,1,10,4236.7491166
187,93,187_93,55,0,26,4577.0609319
187,77,187_77,55,0,12,2996.6555184
187,107,187_107,52,0,39,2813.3640553
189,56,189_56,244,1,21,3878.66394
189,70,189_70,115,0,49,3549.2957747
189,8,189_8,93,0,25,3524.5901639
189,62,189_62,80,1,46,3165.1515152
189,39,189_39,79,0,30,3388.0070547
189,86,189_86,76,0,21,2195.8762887
189,6,189_6,75,0,38,3125.2525253
189,10,189_10,72,1,44,4866.4772727
189,57,189_57,62,0,49,2802.5
190,83,190_83,630,0,10,4013.0874479
190,88,190_88,291,1,41,3667.5378986
190,86,190_86,150,0,17,2761.4678899
190,101,190_101,132,1,19,3222.7324914
190,20,190_20,119,1,22,3007.7419355
190,64,190_64,99,1,39,2737.5979112
190,93,190_93,98,1,34,3961.1486487
190,62,190_62,92,0,16,2752.5179856
190,22,190_22,83,1,41,4403.0418251
194,88,194_88,517,1,17,2623.5262594
194,41,194_41,516,0,25,3431.3868613
194,69,194_69,460,0,20,3236.2369338
194,106,194_106,403,1,10,4192.3240938
194,28,194_28,362,1,23,2794.1176471
194,51,194_51,344,1,16,2862.4951719
194,62,194_62,286,1,16,3639.2818281
194,107,194_107,265,0,28,2671.0784313
194,8,194_8,258,0,26,3241.5284787
196,7,196_7,2136,1,47,2054.7719595
196,86,196_86,446,1,12,1721.5885087
196,9,196_9,421,0,20,2379.1580042
196,5,196_5,228,0,19,1830.2626421
196,112,196_112,176,1,39,1678.197065
196,91,196_91,169,1,45,1780.2713988
196,74,196_74,147,1,13,2129.1793313
196,26,196_26,129,0,35,1643.9499305
196,111,196_111,122,1,44,1999.2663243
197,38,197_38,184,0,36,2989.5652174
197,2,197_2,183,0,17,2615.4381085
197,16,197_16,171,1,15,3055.2349546
197,28,197_28,162,1,26,3185.4508197
197,55,197_55,161,0,34,3780.0453515
197,65,197_65,154,0,35,3066.9767442
197,88,197_88,131,0,47,2952.5773196
197,56,197_56,129,0,18,3976.1549925
197,51,197_51,128,0,30,3681.0631229
198,51,198_51,440,1,32,4122.542595
198,11,198_11,141,1,17,4019.2525481
198,33,198_33,139,0,18,3089.010989
198,55,198_55,69,0,49,3945.3302961
198,16,198_16,56,1,31,2932.5581395
198,73,198_73,49,0,11,4975.5102041
198,110,198_110,36,0,38,3167.2025723
198,14,198_14,33,0,35,3608.0586081
198,22,198_22,21,0,42,5436.6197183
199,74,199_74,891,0,46,4075.9521219
199,11,199_11,719,0,46,3587.762816
199,39,199_39,394,1,15,4750.0
199,17,199_17,321,1,45,3729.9001576
199,76,199_76,303,0,26,3640.6345332
199,46,199_46,280,0,47,4083.1656606
199,25,199_25,270,0,28,3135.0877193
199,13,199_13,217,0,49,3609.4584287
199,86,199_86,211,1,32,2185.8823529
200,42,200_42,826,0,15,5773.3873692
200,53,200_53,381,1,24,2626.2975779
200,95,200_95,365,1,25,4731.6561845
200,18,200_18,305,0,48,4678.367347
200,74,200_74,301,0,32,3293.5726694
200,1,200_1,297,1,40,3661.7647059
200,11,200_11,273,1,14,2935.5992844
200,77,200_77,260,0,49,4678.4565916
200,41,200_41,231,0,19,3708.8724584
202,99,202_99,1527,1,36,3038.3802072
202,46,202_46,708,1,28,3542.4959656
202,11,202_11,172,1,47,2438.1761978
202,74,202_74,136,1,29,2584.2558425
202,76,202_76,122,1,40,2708.3333333
202,96,202_96,116,1,12,2446.4285714
202,69,202_69,110,0,31,2372.4247226
202,109,202_109,109,1,20,3010.6761566
202,20,202_20,109,1,21,1925.0
203,57,203_57,435,1,23,2087.0929777
203,86,203_86,149,0,21,2151.9861831
203,87,203_87,125,0,44,2738.8392857
203,112,203_112,111,1,22,2668.6131387
203,64,203_64,111,1,36,2649.6240602
203,75,203_75,109,0,29,2470.2233251
203,73,203_73,105,0,39,2766.8711657
203,50,203_50,101,0,13,2356.0126582
203,69,203_69,99,0,35,2815.9509202
204,14,204_14,673,0,13,2104.2408066
204,74,204_74,508,0,22,4227.7265745
204,91,204_91,424,0,26,3460.6539705
204,55,204_55,327,1,42,3304.4334976
204,103,204_103,279,0,18,3290.8057851
204,34,204_34,264,1,45,4380.0
204,107,204_107,247,0,38,2613.6363636
204,86,204_86,230,0,13,2427.8290993
204,79,204_79,198,1,48,2049.7175141
205,74,205_74,582,1,26,3894.8356807
205,34,205_34,287,1,27,3213.1343284
205,73,205_73,219,1,47,3978.7460149
205,17,205_17,165,0,42,3481.0495627
205,76,205_76,145,0,16,3068.6641698
205,11,205_11,128,1,44,3008.4134615
205,109,205_109,121,0,16,3086.1788618
205,8,205_8,96,1,33,3638.8206389
205,18,205_18,85,0,15,3200.4219409
206,18,206_18,462,0,38,3497.0364098
206,17,206_17,346,1,24,3499.1546915
206,76,206_76,344,1,13,3640.0634249
206,11,206_11,308,1,48,2799.6446024
206,8,206_8,295,0,23,3155.8679706
206,93,206_93,246,1,26,3658.1667816
206,95,206_95,225,1,26,3236.3090773
206,2,206_2,211,0,25,2887.9148403
206,35,206_35,187,1,22,4133.3938294
207,97,207_97,282,1,36,4039.8642918
207,86,207_86,281,0,21,2995.2238806
207,9,207_9,266,0,10,4539.4190871
207,7,207_7,218,1,16,3236.6912367
207,8,207_8,203,1,39,4555.984556
207,39,207_39,177,1,41,4621.7948718
207,69,207_69,173,1,40,3603.6036036
207,1,207_1,170,0,36,4314.0186916
207,41,207_41,166,0,32,4394.1605839
208,82,208_82,748,0,16,2890.482399
208,74,208_74,482,0,42,2946.5408805
208,107,208_107,387,0,35,2264.6828504
208,11,208_11,241,0,48,2461.2621857
208,17,208_17,229,0,25,2926.8929504
208,98,208_98,223,0,37,2843.2601881
208,13,208_13,189,1,17,2703.8895859
208,46,208_46,188,0,33,3182.0652174
208,39,208_39,185,1,39,3098.1079187
209,74,209_74,245,1,17,4190.2766136
209,11,209_11,234,0,21,3598.5185185
209,86,209_86,151,1,34,2104.3046358
209,80,209_80,135,1,11,3638.996139
209,17,209_17,131,1,15,3470.1149425
209,10,209_10,122,1,25,5351.8518519
209,106,209_106,115,1,29,4630.1824212
